,id,score_normalized,reviewed_at,vintage_id
4540,1371990,92,2017-07-12T00:00:00Z,1165193
4541,1723452,95,2008-04-30T00:00:00Z,1165193
4542,1862563,92,2017-06-30T00:00:00Z,1165193
4543,2498964,92,2008-06-01T00:00:00Z,1165193
4544,2536663,90,2010-03-01T00:00:00Z,1165193
4545,1782995,84,2014-04-30T00:00:00Z,2667640
4546,2544523,86,2012-04-01T00:00:00Z,2667640
4547,1922048,90,2013-09-03T00:00:00Z,1253213
4548,2538071,92,2002-06-01T00:00:00Z,1253213
4549,2837976,92,2004-03-01T00:00:00Z,1253213
4550,3138016,88,2002-04-30T00:00:00Z,1253213
4551,3321504,90,2002-04-01T00:00:00Z,1253213
4552,3321505,94,2003-12-01T00:00:00Z,1253213
4553,3321604,88,2004-12-01T00:00:00Z,1253213
4554,1366384,90,2014-04-21T00:00:00Z,3341401
4555,1775019,93,2014-08-28T00:00:00Z,3341401
4556,2546299,88,2014-04-01T00:00:00Z,3341401
4557,1783123,85,2014-04-30T00:00:00Z,2629403
4558,3306597,93,2018-06-20T00:00:00Z,4902618
4559,3324917,94,2018-12-28T00:00:00Z,4902618
4560,3504270,94,2019-12-11T00:00:00Z,4902618
4561,3506634,94,2020-05-11T00:00:00Z,4902618
4562,3506635,95,2015-01-01T00:00:00Z,4902618
4563,227601,93,2015-09-30T00:00:00Z,2194668
4564,1576589,85,2013-06-25T00:00:00Z,2194668
4565,1368213,95,2016-04-29T00:00:00Z,21322782
4566,1834708,94,2016-04-28T00:00:00Z,21322782
4567,2543025,93,2016-04-01T00:00:00Z,21322782
4568,2947287,90,2018-02-21T00:00:00Z,21322782
4569,3157769,94,2018-06-12T00:00:00Z,21322782
4570,1365784,89,2012-04-13T00:00:00Z,2082308
4571,2543568,90,2012-04-01T00:00:00Z,2082308
4572,2663142,88,2012-04-26T00:00:00Z,2082308
4573,1851229,89,2013-06-28T00:00:00Z,2099003
4574,2538385,92,2013-04-01T00:00:00Z,2099003
4575,1376509,89,2011-10-05T00:00:00Z,1183227
4576,1734286,90,2009-02-25T00:00:00Z,1183227
4577,2498556,81,2009-03-01T00:00:00Z,1183227
4578,2839523,81,2007-06-01T00:00:00Z,1183227
4579,3494678,92,2019-06-28T00:00:00Z,33216937
4580,1367436,90,2013-04-26T00:00:00Z,2213372
4581,2543168,92,2013-04-01T00:00:00Z,2213372
4582,2664486,93,2013-04-25T00:00:00Z,2213372
4583,1909832,90,2003-10-31T00:00:00Z,1275587
4584,2498876,90,2003-06-01T00:00:00Z,1275587
4585,2838230,90,2005-03-01T00:00:00Z,1275587
4586,3224807,97,2018-10-31T00:00:00Z,96223214
4587,1560868,85,2010-06-22T00:00:00Z,1821049
4588,2544744,85,2008-05-01T00:00:00Z,92149
4589,2544745,87,2007-01-01T00:00:00Z,92149
4590,2544746,87,2006-04-01T00:00:00Z,92149
4591,2834974,83,2006-06-01T00:00:00Z,92149
4592,3226882,93,2018-10-04T00:00:00Z,151021564
4593,3299962,95,2018-10-04T00:00:00Z,151021564
4594,1365954,93,2016-04-18T00:00:00Z,14295289
4595,1835753,95,2016-04-28T00:00:00Z,14295289
4596,2543996,87,2016-04-01T00:00:00Z,14295289
4597,2948567,92,2018-02-21T00:00:00Z,14295289
4598,3001385,95,2018-06-12T00:00:00Z,14295289
4599,1372132,89,2011-07-20T00:00:00Z,1151983
4600,1706070,90,2006-04-24T00:00:00Z,1151983
4601,1862619,92,2017-06-30T00:00:00Z,1151983
4602,1931089,94,2011-07-03T00:00:00Z,1151983
4603,2829811,88,2006-06-01T00:00:00Z,1151983
4604,2838863,88,2008-03-01T00:00:00Z,1151983
4605,2527067,96,2017-12-01T00:00:00Z,22165161
4606,2949232,92,2018-04-27T00:00:00Z,22165161
4607,1374917,91,2012-05-03T00:00:00Z,1399462
4608,1736325,93,2010-04-27T00:00:00Z,1399462
4609,2833534,86,2010-06-01T00:00:00Z,1399462
4610,3169752,95,2012-11-12T00:00:00Z,1399462
4611,3338280,92,2014-02-18T00:00:00Z,1399462
4612,3489206,100,2019-03-14T00:00:00Z,1399462
4613,3330191,88,2019-01-31T00:00:00Z,150700559
4614,1891662,91,1998-04-30T00:00:00Z,1265648
4615,2505536,90,1998-06-01T00:00:00Z,1265648
4616,2541725,68,2011-01-01T00:00:00Z,1265648
4617,2541726,86,2007-06-01T00:00:00Z,1265648
4618,2541727,81,2006-11-01T00:00:00Z,1265648
4619,2541728,81,2001-09-01T00:00:00Z,1265648
4620,2541729,89,1999-03-01T00:00:00Z,1265648
4621,2541730,91,1999-02-01T00:00:00Z,1265648
4622,2541731,94,1998-04-01T00:00:00Z,1265648
4623,2541945,77,2017-10-01T00:00:00Z,1265648
4624,1371355,84,2016-02-07T00:00:00Z,6125349
4625,1774545,86,2014-08-28T00:00:00Z,6125349
4626,2549961,85,2014-04-01T00:00:00Z,6125349
4627,611472,92,2016-12-30T00:00:00Z,141233379
4628,2539049,86,2017-03-01T00:00:00Z,141233379
4629,2543254,92,2016-02-01T00:00:00Z,3217262
4630,2543255,92,2012-04-01T00:00:00Z,3217262
4631,2544104,87,2015-04-01T00:00:00Z,6614336
4632,1368672,87,2017-04-29T00:00:00Z,93395311
4633,1863396,90,2017-04-28T00:00:00Z,93395311
4634,1835818,92,2016-04-28T00:00:00Z,16791802
4635,2948672,78,2018-02-21T00:00:00Z,16791802
4636,1375135,85,2014-05-07T00:00:00Z,94654
4637,1731923,81,2009-04-29T00:00:00Z,94654
4638,2537015,85,2011-03-01T00:00:00Z,94654
4639,2833129,83,2009-06-01T00:00:00Z,94654
4640,2550124,85,2010-03-01T00:00:00Z,1149561
4641,2833544,83,2010-06-01T00:00:00Z,1149561
4642,612330,90,2002-04-30T00:00:00Z,86697
4643,1376275,90,2014-10-20T00:00:00Z,86697
4644,1904041,88,2002-04-30T00:00:00Z,86697
4645,2537851,86,2002-06-01T00:00:00Z,86697
4646,2837991,88,2004-03-01T00:00:00Z,86697
4647,3017442,91,2002-04-01T00:00:00Z,86697
4648,233044,96,2001-04-23T00:00:00Z,1241691
4649,2841419,81,2001-06-01T00:00:00Z,1241691
4650,1375403,89,2011-11-16T00:00:00Z,1315760
4651,1712587,92,2007-04-30T00:00:00Z,1315760
4652,2498575,85,2009-03-01T00:00:00Z,1315760
4653,2839554,85,2007-06-01T00:00:00Z,1315760
4654,1367276,88,2013-04-26T00:00:00Z,3858937
4655,612015,92,2017-03-31T00:00:00Z,4422914
4656,612016,92,2015-04-30T00:00:00Z,4422914
4657,1365860,91,2015-04-16T00:00:00Z,4422914
4658,3225769,91,2018-10-31T00:00:00Z,150602937
4659,220022,94,2009-12-22T00:00:00Z,1155451
4660,2355104,95,2012-06-01T00:00:00Z,1155451
4661,3199125,95,2010-07-23T00:00:00Z,1155451
4662,1369871,90,2009-08-31T00:00:00Z,1369126
4663,1732222,91,2009-04-29T00:00:00Z,1369126
4664,2537103,85,2011-03-01T00:00:00Z,1369126
4665,2546654,88,2010-11-01T00:00:00Z,1369126
4666,2546655,89,2009-04-01T00:00:00Z,1369126
4667,2833184,85,2009-06-01T00:00:00Z,1369126
4668,1554376,89,2010-06-21T00:00:00Z,1160698
4669,1747430,93,2010-08-31T00:00:00Z,1160698
4670,207850,96,2016-04-28T00:00:00Z,15830879
4671,2445091,100,2016-06-01T00:00:00Z,15830879
4672,2541995,94,2016-04-01T00:00:00Z,15830879
4673,2948836,96,2018-02-21T00:00:00Z,15830879
4674,3310591,98,2019-01-09T00:00:00Z,15830879
4675,3311111,100,2019-01-11T00:00:00Z,15830879
4676,3506938,98,2020-05-29T00:00:00Z,15830879
4677,3506939,94,2020-05-29T00:00:00Z,15830879
4678,3506940,97,2015-01-01T00:00:00Z,15830879
4679,3506941,86,2020-05-29T00:00:00Z,15830879
4680,3506942,96,2015-01-01T00:00:00Z,15830879
4681,3506943,97,2020-05-29T00:00:00Z,15830879
4682,3506944,98,2015-01-01T00:00:00Z,15830879
4683,3506945,95,2015-01-01T00:00:00Z,15830879
4684,3507138,97,2020-05-29T00:00:00Z,15830879
4685,3114564,91,2018-08-07T00:00:00Z,1800314
4686,2662944,87,2012-04-26T00:00:00Z,24331027
4687,1859334,92,2017-08-31T00:00:00Z,22183998
4688,2956101,92,2018-03-13T00:00:00Z,22183998
4689,3448739,94,2019-05-27T00:00:00Z,3231210
4690,3448740,93,2014-01-01T00:00:00Z,3231210
4691,3448741,92,2014-01-01T00:00:00Z,3231210
4692,1847514,85,2013-02-28T00:00:00Z,1874333
4693,1372214,96,2011-07-24T00:00:00Z,1196726
4694,1706193,95,2006-04-24T00:00:00Z,1196726
4695,2829865,88,2006-06-01T00:00:00Z,1196726
4696,2838884,88,2008-03-01T00:00:00Z,1196726
4697,1706198,88,2006-04-24T00:00:00Z,1172228
4698,2550290,84,2007-02-01T00:00:00Z,1172228
4699,2550291,86,2006-04-01T00:00:00Z,1172228
4700,2835018,83,2006-06-01T00:00:00Z,1172228
4701,2838969,81,2008-04-01T00:00:00Z,1172228
4702,1372664,95,2009-06-17T00:00:00Z,21940
4703,1706069,95,2006-04-24T00:00:00Z,21940
4704,1860103,95,2017-07-28T00:00:00Z,21940
4705,2542408,93,2015-06-01T00:00:00Z,21940
4706,2542409,94,2014-10-01T00:00:00Z,21940
4707,2542410,95,2010-11-01T00:00:00Z,21940
4708,2542411,95,2008-02-01T00:00:00Z,21940
4709,2542412,94,2007-01-01T00:00:00Z,21940
4710,2542413,94,2006-04-01T00:00:00Z,21940
4711,2542414,94,2006-03-01T00:00:00Z,21940
4712,2829810,92,2006-06-01T00:00:00Z,21940
4713,2838862,93,2008-03-01T00:00:00Z,21940
4714,3016027,91,2008-10-01T00:00:00Z,21940
4715,1834886,89,2016-04-28T00:00:00Z,25592924
4716,232822,99,2010-12-23T00:00:00Z,1413303
4717,1376375,96,2012-10-25T00:00:00Z,1413303
4718,3023197,94,2012-12-01T00:00:00Z,1413303
4719,1888282,89,1997-04-25T00:00:00Z,1174741
4720,2505313,88,1999-03-01T00:00:00Z,1174741
4721,1371500,89,2015-01-02T00:00:00Z,2704047
4722,1888353,91,1997-04-25T00:00:00Z,2704047
4723,2505434,79,1999-03-01T00:00:00Z,2704047
4724,1371375,90,2013-02-08T00:00:00Z,1934591
4725,1762053,92,2011-05-02T00:00:00Z,1934591
4726,1949665,94,2015-06-14T00:00:00Z,1934591
4727,2505964,86,2011-06-01T00:00:00Z,1934591
4728,2507748,88,2013-03-01T00:00:00Z,1934591
4729,2542858,92,2012-02-01T00:00:00Z,1934591
4730,2542859,92,2011-04-01T00:00:00Z,1934591
4731,3179828,94,2014-03-11T00:00:00Z,1934591
4732,3196859,81,2015-04-19T00:00:00Z,1934591
4733,1368774,94,2017-04-29T00:00:00Z,95613398
4734,1863919,95,2017-04-28T00:00:00Z,95613398
4735,2542970,93,2017-04-01T00:00:00Z,95613398
4736,3299044,93,2018-11-30T00:00:00Z,95613398
4737,1735839,91,2009-02-25T00:00:00Z,1183838
4738,2548858,92,2009-02-01T00:00:00Z,1183838
4739,2548859,92,2007-03-01T00:00:00Z,1183838
4740,2839133,86,2009-01-01T00:00:00Z,1183838
4741,2839406,86,2007-06-01T00:00:00Z,1183838
4742,1367027,88,2015-04-24T00:00:00Z,12707212
4743,2546208,88,2015-04-01T00:00:00Z,12707212
4744,1367385,92,2013-04-26T00:00:00Z,3507755
4745,2664423,95,2013-04-25T00:00:00Z,3507755
4748,1374418,91,2011-05-15T00:00:00Z,1289111
4749,1917008,93,2004-04-26T00:00:00Z,1289111
4750,2832960,90,2004-06-01T00:00:00Z,1289111
4751,2838369,86,2006-03-01T00:00:00Z,1289111
4752,1366642,90,2013-04-23T00:00:00Z,2225871
4753,2543517,90,2013-04-01T00:00:00Z,2225871
4754,3225254,96,2018-10-29T00:00:00Z,14226444
4755,3494386,96,2019-05-31T00:00:00Z,14226444
4756,3503963,98,2017-11-09T00:00:00Z,14226444
4757,2537094,86,2011-03-01T00:00:00Z,1593849
4758,2832985,79,2009-06-01T00:00:00Z,1593849
4759,2833146,86,2009-06-01T00:00:00Z,1593849
4760,1375401,90,2011-11-16T00:00:00Z,98164
4761,1712521,92,2007-04-30T00:00:00Z,98164
4762,2498535,92,2009-03-01T00:00:00Z,98164
4763,2548839,92,2010-12-01T00:00:00Z,98164
4764,2548840,92,2008-03-01T00:00:00Z,98164
4765,2548841,91,2007-03-01T00:00:00Z,98164
4766,2839485,92,2007-06-01T00:00:00Z,98164
4767,1375103,90,2013-05-07T00:00:00Z,1925959
4768,1761416,91,2011-05-02T00:00:00Z,1925959
4769,2506114,76,2011-06-01T00:00:00Z,1925959
4770,2543601,90,2011-04-01T00:00:00Z,1925959
4771,3177936,91,2015-04-19T00:00:00Z,1925959
4772,1834820,92,2016-04-28T00:00:00Z,20920019
4773,2546181,88,2016-04-01T00:00:00Z,20920019
4774,1367191,92,2014-04-25T00:00:00Z,1862409
4775,1774549,93,2014-08-28T00:00:00Z,1862409
4776,2446095,93,2016-06-01T00:00:00Z,1862409
4777,2546285,88,2016-02-01T00:00:00Z,1862409
4778,2546286,88,2014-04-01T00:00:00Z,1862409
4779,216128,96,2010-12-23T00:00:00Z,1776212
4780,1371215,97,2014-02-03T00:00:00Z,1776212
4781,3021863,90,2014-02-01T00:00:00Z,1776212
4782,3124392,91,2018-08-31T00:00:00Z,144901437
4783,1949613,88,2015-05-07T00:00:00Z,2145812
4784,2484687,79,2013-01-01T00:00:00Z,2145812
4785,3179133,90,2014-04-23T00:00:00Z,2145812
4786,204774,98,2013-10-31T00:00:00Z,2583804
4787,1376885,96,2014-09-17T00:00:00Z,2583804
4788,2506495,93,2016-01-01T00:00:00Z,2583804
4789,1741871,88,2010-04-27T00:00:00Z,1178375
4790,1367514,87,2016-04-26T00:00:00Z,20509735
4791,3125994,93,2018-08-31T00:00:00Z,141454286
4792,3505969,91,2020-04-07T00:00:00Z,141454286
4793,3506269,92,2020-04-23T00:00:00Z,141454286
4794,3506270,92,2015-01-01T00:00:00Z,141454286
4795,1375139,85,2015-05-07T00:00:00Z,1475989
4796,1803689,86,2015-04-30T00:00:00Z,1475989
4797,3495256,90,2019-06-28T00:00:00Z,3593154
4798,612568,87,1997-04-25T00:00:00Z,1234119
4799,1372145,84,2011-07-21T00:00:00Z,1234119
4800,2543356,90,2016-04-01T00:00:00Z,17080709
4801,3119993,90,2018-08-31T00:00:00Z,5874727
4802,1801595,84,2015-04-30T00:00:00Z,8730783
4803,611572,92,2017-03-31T00:00:00Z,4572272
4804,611573,95,2015-04-30T00:00:00Z,4572272
4805,1365836,94,2015-04-14T00:00:00Z,4572272
4806,2542008,94,2015-04-01T00:00:00Z,4572272
4807,2665101,91,2017-08-31T00:00:00Z,94138385
4808,3031464,90,2017-04-01T00:00:00Z,94138385
4809,2672308,94,2017-11-30T00:00:00Z,8033072
4810,2543183,92,2013-04-01T00:00:00Z,5045066
4811,2664876,93,2013-04-25T00:00:00Z,5045066
4812,1365740,90,2012-04-10T00:00:00Z,1766503
4813,1954425,94,2015-03-07T00:00:00Z,1766503
4814,2543206,93,2012-04-01T00:00:00Z,1766503
4815,2662936,94,2012-04-26T00:00:00Z,1766503
4816,1365935,88,2016-04-18T00:00:00Z,15074719
4817,1835754,94,2016-04-28T00:00:00Z,15074719
4818,2543384,90,2016-04-01T00:00:00Z,15074719
4819,1000959,96,2017-08-03T00:00:00Z,4656909
4820,1958540,95,2017-08-03T00:00:00Z,4656909
4821,3119447,95,2018-06-29T00:00:00Z,4656909
4822,1857390,92,2017-10-31T00:00:00Z,20995605
4823,2543961,87,2016-04-01T00:00:00Z,20995605
4824,1732276,91,2009-04-29T00:00:00Z,1165468
4825,2537033,86,2011-03-01T00:00:00Z,1165468
4826,2546683,88,2010-03-01T00:00:00Z,1165468
4827,2546684,88,2009-04-01T00:00:00Z,1165468
4828,2839834,85,2009-06-01T00:00:00Z,1165468
4829,1858080,93,2017-08-31T00:00:00Z,151109044
4830,2567655,87,2017-04-01T00:00:00Z,151109044
4831,1367558,90,2017-04-26T00:00:00Z,103394
4832,1875976,92,1993-08-23T00:00:00Z,103394
4833,3447832,95,2019-04-04T00:00:00Z,4580459
4834,1372435,91,2013-07-31T00:00:00Z,93692
4835,2833748,88,2005-06-01T00:00:00Z,93692
4836,2838575,88,2007-03-01T00:00:00Z,93692
4837,3120213,89,2018-07-31T00:00:00Z,152676032
4838,3497830,90,2019-07-31T00:00:00Z,152676032
4839,1366833,88,2012-04-24T00:00:00Z,2289355
4840,2663007,89,2012-04-26T00:00:00Z,2289355
4841,1722788,88,2008-04-30T00:00:00Z,1248960
4842,1862502,87,2017-06-30T00:00:00Z,1248960
4843,2536633,88,2010-03-01T00:00:00Z,1248960
4844,2832784,89,2008-06-01T00:00:00Z,1248960
4845,2529650,93,2015-03-01T00:00:00Z,1206620
4846,1844959,91,2013-10-31T00:00:00Z,3322337
4847,1365865,89,2015-04-16T00:00:00Z,14880501
4848,1801935,89,2015-04-30T00:00:00Z,14880501
4849,1868745,87,2017-03-31T00:00:00Z,14880501
4850,3494496,93,2019-06-28T00:00:00Z,24771816
4851,1366768,90,2016-04-23T00:00:00Z,19958288
4852,1835714,90,2016-04-28T00:00:00Z,19958288
4853,1763320,93,2011-05-02T00:00:00Z,2533094
4854,2505754,85,2011-06-01T00:00:00Z,2533094
4855,2507811,85,2013-03-01T00:00:00Z,2533094
4856,1366647,94,2013-04-23T00:00:00Z,2539006
4857,2664408,92,2013-04-25T00:00:00Z,2539006
4858,212800,95,2010-04-27T00:00:00Z,1360280
4859,1373107,93,2010-06-28T00:00:00Z,1360280
4860,2539466,90,2012-01-01T00:00:00Z,1360280
4861,2542091,94,2013-09-01T00:00:00Z,1360280
4862,2542092,92,2010-03-01T00:00:00Z,1360280
4863,2839880,86,2010-06-01T00:00:00Z,1360280
4864,2505040,88,2000-10-01T00:00:00Z,1440541
4865,2673859,85,1993-02-28T00:00:00Z,1440541
4866,2673979,90,1993-02-28T00:00:00Z,1440541
4867,1365872,87,2015-04-16T00:00:00Z,23971659
4868,1801581,90,2015-04-30T00:00:00Z,23971659
4869,1868566,90,2017-03-31T00:00:00Z,23971659
4870,1736554,93,2010-04-27T00:00:00Z,1426943
4871,2537299,86,2010-06-01T00:00:00Z,1426943
4872,2539460,90,2012-01-01T00:00:00Z,1426943
4873,2576914,86,2017-10-01T00:00:00Z,10674045
4874,1556881,88,2016-07-21T00:00:00Z,4687970
4875,1849312,84,2013-04-25T00:00:00Z,7555786
4876,2544304,87,2013-04-01T00:00:00Z,7555786
4877,1815449,85,2016-10-28T00:00:00Z,2258838
4878,2544260,87,2013-04-01T00:00:00Z,2258838
4879,197337,98,2011-05-02T00:00:00Z,1745897
4880,1366024,97,2011-04-20T00:00:00Z,1745897
4881,1949795,96,2015-12-21T00:00:00Z,1745897
4882,2505683,85,2011-06-01T00:00:00Z,1745897
4883,2506044,95,2011-06-01T00:00:00Z,1745897
4884,2507750,92,2013-03-01T00:00:00Z,1745897
4885,2542072,93,2015-09-01T00:00:00Z,1745897
4886,2542073,94,2015-09-01T00:00:00Z,1745897
4887,2542074,94,2011-04-01T00:00:00Z,1745897
4888,3179823,96,2014-03-11T00:00:00Z,1745897
4889,1812778,88,2016-10-28T00:00:00Z,14986332
4890,3189602,85,2017-06-07T00:00:00Z,14986332
4891,1365934,89,2016-04-18T00:00:00Z,14525562
4892,1835430,90,2016-04-28T00:00:00Z,14525562
4893,2546164,88,2016-04-01T00:00:00Z,14525562
4894,2948289,83,2018-02-21T00:00:00Z,14525562
4895,232994,93,2005-04-29T00:00:00Z,1299973
4896,1372662,91,2009-06-17T00:00:00Z,1299973
4897,2838514,93,2007-03-01T00:00:00Z,1299973
4898,2839950,95,2005-06-01T00:00:00Z,1299973
4899,3016073,92,2007-10-01T00:00:00Z,1299973
4900,611606,92,2017-03-31T00:00:00Z,4419288
4901,611607,92,2015-04-30T00:00:00Z,4419288
4902,1366607,93,2015-04-22T00:00:00Z,4419288
4903,1376440,87,2014-10-28T00:00:00Z,12729364
4904,1803739,87,2015-04-30T00:00:00Z,12729364
4905,1870894,95,2017-02-28T00:00:00Z,2188381
4906,2542033,94,2013-04-01T00:00:00Z,2188381
4907,2664331,93,2013-04-25T00:00:00Z,2188381
4908,1366786,90,2016-04-23T00:00:00Z,32270984
4909,1835168,94,2016-04-28T00:00:00Z,32270984
4910,2543353,90,2016-04-01T00:00:00Z,32270984
4911,2949199,90,2018-02-21T00:00:00Z,32270984
4912,1372163,91,2013-07-22T00:00:00Z,1815451
4913,1761329,93,2011-05-02T00:00:00Z,1815451
4914,2506069,90,2011-06-01T00:00:00Z,1815451
4915,2507754,90,2013-03-01T00:00:00Z,1815451
4916,3177924,91,2015-04-19T00:00:00Z,1815451
4917,1366716,86,2014-04-23T00:00:00Z,3101513
4918,1774462,86,2014-08-28T00:00:00Z,3101513
4919,1735818,88,2010-04-27T00:00:00Z,1427327
4920,2354195,91,2017-11-09T00:00:00Z,1427327
4921,1365940,85,2016-04-18T00:00:00Z,19480750
4922,1835533,91,2016-04-28T00:00:00Z,19480750
4923,2543975,87,2016-04-01T00:00:00Z,19480750
4924,1720637,90,2008-02-29T00:00:00Z,11563
4925,1871572,90,2017-02-28T00:00:00Z,11563
4926,2529646,95,2015-03-01T00:00:00Z,11563
4927,2844237,86,2009-10-01T00:00:00Z,11563
4928,2934865,93,2010-02-01T00:00:00Z,11563
4929,211698,96,2010-04-27T00:00:00Z,2284259
4930,1373100,93,2010-06-28T00:00:00Z,2284259
4931,2542894,92,2013-03-01T00:00:00Z,2284259
4932,2542895,93,2011-04-01T00:00:00Z,2284259
4933,3489148,94,2019-03-14T00:00:00Z,2284259
4934,196644,98,2011-05-02T00:00:00Z,1967798
4935,2484665,83,2013-01-01T00:00:00Z,1967798
4936,2505755,81,2011-06-01T00:00:00Z,1967798
4937,2527388,98,2017-05-01T00:00:00Z,1967798
4938,2527389,95,2012-02-01T00:00:00Z,1967798
4939,2527391,96,2011-04-01T00:00:00Z,1967798
4940,3504420,99,2014-02-13T00:00:00Z,1967798
4941,3504911,99,2015-02-27T00:00:00Z,1967798
4942,1366383,93,2012-04-21T00:00:00Z,1878296
4943,2542044,94,2016-11-01T00:00:00Z,1878296
4944,2542045,91,2012-04-01T00:00:00Z,1878296
4945,2663109,92,2012-04-26T00:00:00Z,1878296
4946,1834754,89,2016-04-28T00:00:00Z,16427136
4947,2549934,85,2016-04-01T00:00:00Z,16427136
4948,1368515,90,2017-04-29T00:00:00Z,104775828
4949,1863449,90,2017-04-28T00:00:00Z,104775828
4950,3298819,87,2018-11-30T00:00:00Z,104775828
4951,3124343,89,2018-07-31T00:00:00Z,147116917
4952,1775119,85,2014-08-28T00:00:00Z,2847458
4953,3209518,16,2018-10-26T00:00:00Z,2847458
4954,3498868,92,2019-08-30T00:00:00Z,154788044
4955,3504290,91,2019-12-12T00:00:00Z,154788044
4956,3505208,93,2020-02-14T00:00:00Z,154788044
4957,3505632,92,2020-03-19T00:00:00Z,154788044
4958,1366600,89,2015-04-22T00:00:00Z,4547656
4959,1801685,91,2015-04-30T00:00:00Z,4547656
4960,1868617,91,2017-03-31T00:00:00Z,4547656
4961,1949763,88,2015-11-16T00:00:00Z,2080719
4962,2507809,93,2013-03-01T00:00:00Z,2080719
4963,2539577,92,2011-06-01T00:00:00Z,2080719
4964,2545203,95,2012-02-01T00:00:00Z,2080719
4965,2545204,96,2012-02-01T00:00:00Z,2080719
4966,2545205,95,2011-04-01T00:00:00Z,2080719
4967,3136677,94,2011-05-02T00:00:00Z,2080719
4968,3177962,93,2015-04-19T00:00:00Z,2080719
4969,612552,91,2017-03-31T00:00:00Z,10770394
4970,1366621,91,2015-04-22T00:00:00Z,10770394
4971,2543420,90,2015-04-01T00:00:00Z,10770394
4972,218988,96,2009-04-29T00:00:00Z,1318145
4973,1372388,92,2009-07-30T00:00:00Z,1318145
4974,2833278,86,2009-06-01T00:00:00Z,1318145
4975,1835970,92,2016-04-28T00:00:00Z,23072906
4976,2544013,87,2016-04-01T00:00:00Z,23072906
4977,2948846,84,2018-02-21T00:00:00Z,23072906
4978,2670072,92,2017-12-29T00:00:00Z,150311419
4979,222277,93,2016-03-04T00:00:00Z,2180193
4980,1367127,87,2013-04-25T00:00:00Z,2026963
4981,1815272,86,2016-10-28T00:00:00Z,2026963
4982,1815273,94,2016-10-28T00:00:00Z,2026963
4983,2544234,87,2013-04-01T00:00:00Z,2026963
4984,2861179,90,2015-06-01T00:00:00Z,2026963
4985,1366826,92,2012-04-24T00:00:00Z,1841358
4986,1830378,93,2012-04-26T00:00:00Z,1841358
4987,2543223,93,2012-04-01T00:00:00Z,1841358
4988,1366182,87,2014-04-20T00:00:00Z,3235920
4989,1774919,88,2014-08-28T00:00:00Z,3235920
4990,1369124,87,2016-08-01T00:00:00Z,1153259
4991,1909571,88,2003-10-31T00:00:00Z,1153259
4992,2498782,83,2003-06-01T00:00:00Z,1153259
4993,2838169,83,2005-03-01T00:00:00Z,1153259
4994,1891790,93,1998-04-30T00:00:00Z,1450684
4995,2537328,93,1998-06-01T00:00:00Z,1450684
4996,2549444,93,2008-09-01T00:00:00Z,1450684
4997,2549445,89,2008-02-01T00:00:00Z,1450684
4998,2549446,94,2008-02-01T00:00:00Z,1450684
4999,2549447,93,2007-06-01T00:00:00Z,1450684
5000,2549448,92,2003-09-01T00:00:00Z,1450684
5001,2549449,93,2003-07-01T00:00:00Z,1450684
5002,2549450,94,1999-04-01T00:00:00Z,1450684
5003,2549451,95,1998-04-01T00:00:00Z,1450684
5004,1377355,89,2014-09-06T00:00:00Z,1552164
5005,1762166,90,2011-05-02T00:00:00Z,1552164
5006,2484624,65,2013-01-01T00:00:00Z,1552164
5007,2506115,85,2011-06-01T00:00:00Z,1552164
5008,2542848,92,2011-04-01T00:00:00Z,1552164
5009,2545896,92,2012-02-01T00:00:00Z,1552164
5010,2545897,91,2011-04-01T00:00:00Z,1552164
5011,1365831,91,2015-04-14T00:00:00Z,5127886
5012,1801817,90,2015-04-30T00:00:00Z,5127886
5013,1868670,88,2017-03-31T00:00:00Z,5127886
5014,2546232,88,2015-04-01T00:00:00Z,5127886
5015,2501515,86,2013-03-01T00:00:00Z,1898482
5016,2538092,86,2011-06-01T00:00:00Z,1898482
5017,1366007,87,2012-04-19T00:00:00Z,2888618
5018,1366154,90,2014-04-20T00:00:00Z,2278216
5019,1775005,88,2014-08-28T00:00:00Z,2278216
5020,2543483,90,2014-04-01T00:00:00Z,2278216
5021,2498608,88,2009-03-01T00:00:00Z,1240976
5022,2548876,93,2008-03-01T00:00:00Z,1240976
5023,2548877,89,2007-03-01T00:00:00Z,1240976
5024,2839440,81,2007-06-01T00:00:00Z,1240976
5025,2839603,86,2007-06-01T00:00:00Z,1240976
5026,1000957,87,2016-05-10T00:00:00Z,12411806
5027,2666738,94,2017-08-31T00:00:00Z,12411806
5028,1900656,92,2000-04-21T00:00:00Z,1259275
5029,2537637,83,2000-06-01T00:00:00Z,1259275
5030,1366019,90,2016-04-19T00:00:00Z,17550894
5031,1835623,92,2016-04-28T00:00:00Z,17550894
5032,2948454,91,2018-02-21T00:00:00Z,17550894
5033,2946535,89,2018-04-27T00:00:00Z,152785072
5034,3500698,96,2019-08-08T00:00:00Z,86021262
5035,1781511,84,2014-04-30T00:00:00Z,1664002
5036,2544510,86,2012-04-01T00:00:00Z,1664002
5037,250267,94,2008-04-30T00:00:00Z,2801102
5038,1862544,95,2017-06-30T00:00:00Z,2801102
5039,2498922,87,2008-06-01T00:00:00Z,2801102
5040,2539425,92,2010-03-01T00:00:00Z,2801102
5041,610105,95,2016-10-28T00:00:00Z,16812125
5042,1857313,95,2017-10-31T00:00:00Z,16812125
